101_0001.JPG,142.1975,675.2485,-0.3671,76.9475,1127.4047,0.7859,70.2300,657.5521,1.5167
101_0002.JPG,87.4175,139.4632,-0.9628,40.9675,164.8714,0.0749,32.2925,83.0019,-0.2788
101_0003.JPG,134.4225,394.2490,-1.0918,76.8200,902.7176,0.3029,76.3975,513.2445,-0.1401
101_0004.JPG,154.1550,958.5060,0.3348,87.1875,2907.9423,0.5430,78.8600,1324.9154,0.6811
101_0005.JPG,170.7500,879.5825,0.2269,91.4550,3362.9930,0.4034,82.2375,1444.6211,0.4993
101_0006.JPG,97.3325,453.6469,0.0117,42.7000,466.2750,0.7463,41.5000,285.1800,0.2383
101_0007.JPG,91.4200,161.5486,0.3506,48.7375,414.2736,0.6946,50.7700,209.1271,0.5896
101_0008.JPG,109.8225,509.4060,1.3545,75.2850,811.8988,1.4422,62.6425,584.6747,2.7334
101_0009.JPG,186.0675,153.9479,0.6534,87.1550,1120.1010,1.2096,76.9200,486.5836,4.2699
101_0010.JPG,181.8525,224.1007,-0.0081,100.7600,1586.9524,0.5900,94.1700,668.3961,0.8030
101_0011.JPG,99.0675,581.0379,2.5612,56.6475,797.0882,3.6594,46.7425,614.9762,5.9426
101_0012.JPG,101.8275,229.8177,0.0423,64.1325,487.1299,0.3998,59.8450,262.5360,0.1353
101_0013.JPG,125.6075,140.5284,0.7371,64.5000,679.0150,0.7114,63.4700,219.7291,1.1768
101_0014.JPG,140.3000,712.9650,-0.3158,95.7525,1166.5212,0.3249,85.4350,789.7608,0.1591
101_0015.JPG,131.3800,245.7056,-0.9190,85.6700,551.7461,0.9612,80.3425,333.3902,0.8813
101_0016.JPG,175.6575,280.1902,0.9808,96.2050,1820.3830,0.9913,93.5300,871.9941,1.3552
101_0017.JPG,150.3225,240.7785,-0.4354,93.5575,529.9017,-0.4089,86.9350,300.8658,-0.3899
101_0018.JPG,76.9675,146.3364,7.2764,46.6800,383.1076,2.8495,42.0150,283.6598,4.7510
101_0019.JPG,185.2275,142.3757,0.4386,105.9625,1267.4311,0.6598,108.3400,465.8094,0.4677
101_0020.JPG,146.2525,291.2787,-0.1790,83.4850,406.3948,0.4601,81.5775,178.4140,1.8092
101_0021.JPG,116.3050,195.0720,-0.5164,65.6225,372.6800,0.9203,64.0050,214.1300,1.5682
